event_time,event_type,category_code,brand,price
2019-10-01 07:53:27 UTC,cart,appliances.environment.vacuum,bosch,149.3
2019-10-01 07:53:28 UTC,purchase,electronics.audio.headphone,apple,161.93
2019-10-01 07:53:29 UTC,purchase,electronics.smartphone,samsung,254.26
2019-10-01 07:53:30 UTC,purchase,electronics.telephone,prestigio,8.47
2019-10-01 07:53:30 UTC,purchase,electronics.clocks,wonlex,29.6
2019-10-01 07:53:34 UTC,purchase,electronics.smartphone,apple,946.97
2019-10-01 07:53:35 UTC,purchase,computers.desktop,pulser,501.92
2019-10-01 07:53:36 UTC,purchase,electronics.smartphone,apple,818.41
2019-10-01 07:53:36 UTC,cart,appliances.environment.vacuum,bosch,149.3
2019-10-01 07:53:37 UTC,cart,electronics.smartphone,apple,1413.16
2019-10-01 07:53:39 UTC,purchase,electronics.smartphone,huawei,278.23
2019-10-01 07:53:40 UTC,cart,electronics.smartphone,apple,587.53
2019-10-01 07:53:44 UTC,purchase,computers.notebook,lenovo,251.74
2019-10-01 07:53:45 UTC,cart,electronics.smartphone,apple,609.99
2019-10-01 07:53:45 UTC,cart,auto.accessories.videoregister,sho-me,142.86
2019-10-01 07:53:45 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 07:53:49 UTC,purchase,appliances.environment.vacuum,bosch,105.28
2019-10-01 07:53:52 UTC,purchase,electronics.video.tv,samsung,282.2
2019-10-01 07:53:52 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 07:53:53 UTC,cart,electronics.smartphone,samsung,388.68
2019-10-01 07:53:56 UTC,cart,electronics.smartphone,apple,746.22
2019-10-01 07:53:59 UTC,cart,electronics.smartphone,samsung,154.36
2019-10-01 07:54:02 UTC,purchase,electronics.clocks,xiaomi,180.16
2019-10-01 07:54:05 UTC,cart,auto.accessories.videoregister,sho-me,142.86
2019-10-01 07:54:05 UTC,cart,electronics.smartphone,apple,587.53
2019-10-01 07:54:07 UTC,cart,electronics.smartphone,apple,1142.5
2019-10-01 07:54:12 UTC,purchase,electronics.smartphone,samsung,154.36
2019-10-01 07:54:15 UTC,cart,electronics.smartphone,xiaomi,185.7
2019-10-01 07:54:15 UTC,cart,electronics.smartphone,huawei,963.27
2019-10-01 07:54:16 UTC,purchase,electronics.smartphone,apple,1747.79
2019-10-01 07:54:17 UTC,purchase,electronics.smartphone,samsung,253.31
2019-10-01 07:54:18 UTC,purchase,electronics.smartphone,apple,1142.5
2019-10-01 07:54:19 UTC,cart,electronics.smartphone,samsung,154.36
2019-10-01 07:54:20 UTC,cart,electronics.audio.headphone,apple,189.82
2019-10-01 07:54:21 UTC,purchase,electronics.smartphone,apple,1052.79
2019-10-01 07:54:23 UTC,cart,electronics.smartphone,apple,738.39
2019-10-01 07:54:25 UTC,cart,electronics.smartphone,oppo,179.35
2019-10-01 07:54:25 UTC,purchase,appliances.kitchen.washer,beko,187.88
2019-10-01 07:54:26 UTC,purchase,electronics.video.tv,lg,395.2
2019-10-01 07:54:26 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 07:54:28 UTC,cart,appliances.environment.vacuum,bosch,149.3
2019-10-01 07:54:28 UTC,cart,electronics.smartphone,huawei,278.23
2019-10-01 07:54:29 UTC,cart,electronics.smartphone,huawei,111.79
2019-10-01 07:54:29 UTC,cart,electronics.smartphone,huawei,111.79
2019-10-01 07:54:30 UTC,cart,electronics.smartphone,samsung,154.36
2019-10-01 07:54:32 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 07:54:32 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 07:54:33 UTC,cart,electronics.audio.headphone,apple,189.82
2019-10-01 07:54:37 UTC,cart,electronics.smartphone,apple,360.08
2019-10-01 07:54:38 UTC,cart,electronics.smartphone,samsung,154.36
2019-10-01 07:54:38 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 07:54:42 UTC,cart,electronics.audio.headphone,apple,189.82
2019-10-01 07:54:43 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 07:54:44 UTC,purchase,electronics.smartphone,samsung,614.53
2019-10-01 07:54:47 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 07:54:51 UTC,purchase,electronics.smartphone,huawei,278.23
2019-10-01 07:54:51 UTC,cart,electronics.smartphone,apple,464.06
2019-10-01 07:54:51 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 07:54:53 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 07:54:56 UTC,cart,electronics.smartphone,xiaomi,197.43
2019-10-01 07:54:57 UTC,cart,electronics.smartphone,apple,514.76
2019-10-01 07:54:57 UTC,cart,electronics.smartphone,samsung,133.81
2019-10-01 07:54:58 UTC,purchase,electronics.smartphone,apple,464.06
2019-10-01 07:54:59 UTC,cart,electronics.smartphone,samsung,388.68
2019-10-01 07:55:00 UTC,purchase,electronics.audio.headphone,huawei,41.16
2019-10-01 07:55:02 UTC,cart,electronics.smartphone,apple,514.76
2019-10-01 07:55:02 UTC,purchase,appliances.environment.air_heater,midea,66.67
2019-10-01 07:55:05 UTC,cart,electronics.smartphone,xiaomi,197.43
2019-10-01 07:55:05 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 07:55:07 UTC,cart,appliances.environment.vacuum,bosch,149.3
2019-10-01 07:55:07 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 07:55:07 UTC,cart,electronics.smartphone,huawei,111.79
2019-10-01 07:55:08 UTC,cart,electronics.smartphone,huawei,111.79
2019-10-01 07:55:08 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 07:55:10 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 07:55:11 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 07:55:13 UTC,cart,electronics.smartphone,samsung,203.35
2019-10-01 07:55:13 UTC,cart,electronics.smartphone,xiaomi,208.23
2019-10-01 07:55:13 UTC,cart,electronics.audio.headphone,awei,15.42
2019-10-01 07:55:15 UTC,purchase,appliances.environment.air_heater,electrolux,84.69
2019-10-01 07:55:17 UTC,purchase,electronics.smartphone,samsung,388.68
2019-10-01 07:55:17 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 07:55:17 UTC,purchase,computers.components.videocards,gigabyte,334.42
2019-10-01 07:55:18 UTC,cart,electronics.smartphone,apple,464.06
2019-10-01 07:55:21 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 07:55:21 UTC,purchase,appliances.kitchen.oven,elenberg,72.05
2019-10-01 07:55:22 UTC,purchase,electronics.smartphone,apple,514.76
2019-10-01 07:55:22 UTC,purchase,electronics.smartphone,samsung,254.26
2019-10-01 07:55:22 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 07:55:23 UTC,cart,electronics.smartphone,xiaomi,197.43
2019-10-01 07:55:24 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 07:55:26 UTC,purchase,electronics.smartphone,apple,464.06
2019-10-01 07:55:28 UTC,cart,electronics.smartphone,huawei,111.79
2019-10-01 07:55:31 UTC,purchase,computers.components.hdd,apacer,34.75
2019-10-01 07:55:33 UTC,purchase,electronics.audio.headphone,elari,66.87
2019-10-01 07:55:35 UTC,purchase,electronics.smartphone,xiaomi,90.34
2019-10-01 07:55:36 UTC,purchase,electronics.smartphone,apple,710.25
2019-10-01 07:55:36 UTC,purchase,electronics.smartphone,xiaomi,308.63
2019-10-01 07:55:37 UTC,cart,electronics.smartphone,apple,514.76
2019-10-01 07:55:38 UTC,cart,electronics.smartphone,huawei,278.23
2019-10-01 07:55:39 UTC,cart,electronics.smartphone,samsung,203.35
2019-10-01 07:55:39 UTC,purchase,electronics.smartphone,vivo,231.64
2019-10-01 07:55:40 UTC,purchase,electronics.smartphone,samsung,388.68
2019-10-01 07:55:41 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 07:55:43 UTC,cart,electronics.smartphone,xiaomi,185.7
2019-10-01 07:55:43 UTC,cart,electronics.smartphone,apple,514.76
2019-10-01 07:55:47 UTC,cart,electronics.smartphone,xiaomi,197.43
2019-10-01 07:55:49 UTC,cart,electronics.clocks,apple,453.27
2019-10-01 07:55:52 UTC,cart,appliances.personal.scales,xiaomi,45.28
2019-10-01 07:55:52 UTC,cart,electronics.smartphone,apple,710.25
2019-10-01 07:55:53 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 07:55:58 UTC,purchase,electronics.smartphone,xiaomi,185.7
2019-10-01 07:55:58 UTC,purchase,electronics.smartphone,huawei,111.79
2019-10-01 07:55:58 UTC,purchase,electronics.smartphone,huawei,278.23
2019-10-01 07:56:00 UTC,cart,appliances.personal.scales,xiaomi,45.28
2019-10-01 07:56:01 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 07:56:02 UTC,cart,electronics.smartphone,apple,738.39
2019-10-01 07:56:02 UTC,cart,electronics.smartphone,apple,975.57
2019-10-01 07:56:06 UTC,purchase,electronics.smartphone,apple,738.39
2019-10-01 07:56:06 UTC,cart,electronics.smartphone,samsung,133.81
2019-10-01 07:56:07 UTC,purchase,electronics.smartphone,apple,734.81
2019-10-01 07:56:10 UTC,cart,electronics.smartphone,apple,464.06
2019-10-01 07:56:11 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 07:56:11 UTC,cart,electronics.smartphone,samsung,133.81
2019-10-01 07:56:12 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 07:56:13 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 07:56:13 UTC,purchase,electronics.smartphone,apple,1415.48
2019-10-01 07:56:13 UTC,purchase,appliances.kitchen.meat_grinder,bosch,110.43
2019-10-01 07:56:13 UTC,purchase,electronics.smartphone,meizu,71.79
2019-10-01 07:56:14 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 07:56:14 UTC,purchase,electronics.smartphone,samsung,257.15
2019-10-01 07:56:14 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 07:56:17 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 07:56:18 UTC,purchase,electronics.smartphone,apple,464.06
2019-10-01 07:56:21 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 07:56:22 UTC,cart,electronics.video.tv,samsung,506.29
2019-10-01 07:56:23 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 07:56:24 UTC,cart,electronics.smartphone,apple,587.53
2019-10-01 07:56:26 UTC,purchase,electronics.audio.headphone,awei,15.42
2019-10-01 07:56:26 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 07:56:29 UTC,cart,electronics.smartphone,apple,738.39
2019-10-01 07:56:32 UTC,purchase,appliances.personal.scales,xiaomi,45.28
2019-10-01 07:56:34 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 07:56:34 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 07:56:34 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 07:56:34 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 07:56:34 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 07:56:34 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 07:56:35 UTC,purchase,electronics.smartphone,samsung,203.35
2019-10-01 07:56:37 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 07:56:37 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 07:56:38 UTC,purchase,electronics.smartphone,xiaomi,185.7
2019-10-01 07:56:38 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 07:56:38 UTC,cart,electronics.smartphone,samsung,604.88
2019-10-01 07:56:40 UTC,purchase,electronics.audio.headphone,apple,171.57
2019-10-01 07:56:41 UTC,cart,electronics.video.tv,samsung,506.29
2019-10-01 07:56:44 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 07:56:48 UTC,purchase,electronics.smartphone,meizu,231.41
2019-10-01 07:56:48 UTC,cart,electronics.smartphone,samsung,203.35
2019-10-01 07:56:49 UTC,cart,electronics.smartphone,samsung,1209.53
2019-10-01 07:56:51 UTC,cart,electronics.smartphone,samsung,286.35
2019-10-01 07:56:52 UTC,cart,electronics.smartphone,apple,587.53
2019-10-01 07:56:52 UTC,cart,electronics.smartphone,apple,2072.1
2019-10-01 07:56:54 UTC,purchase,electronics.smartphone,samsung,133.81
2019-10-01 07:56:56 UTC,purchase,electronics.smartphone,samsung,133.81
2019-10-01 07:56:56 UTC,cart,electronics.smartphone,samsung,154.36
2019-10-01 07:56:57 UTC,purchase,electronics.smartphone,xiaomi,197.43
2019-10-01 07:56:58 UTC,purchase,appliances.environment.air_heater,oasis,37.81
2019-10-01 07:57:02 UTC,purchase,appliances.sewing_machine,janome,167.03
2019-10-01 07:57:02 UTC,purchase,electronics.audio.headphone,apple,161.93
2019-10-01 07:57:04 UTC,cart,electronics.smartphone,samsung,154.36
2019-10-01 07:57:05 UTC,cart,appliances.environment.vacuum,bosch,149.3
2019-10-01 07:57:07 UTC,purchase,electronics.smartphone,samsung,133.81
2019-10-01 07:57:08 UTC,purchase,electronics.video.tv,samsung,506.29
2019-10-01 07:57:10 UTC,cart,electronics.smartphone,samsung,203.35
2019-10-01 07:57:11 UTC,purchase,electronics.smartphone,apple,587.53
2019-10-01 07:57:12 UTC,purchase,electronics.video.tv,kivi,153.67
2019-10-01 07:57:13 UTC,cart,electronics.smartphone,huawei,111.79
2019-10-01 07:57:16 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 07:57:17 UTC,cart,electronics.smartphone,samsung,174.45
2019-10-01 07:57:26 UTC,purchase,electronics.smartphone,samsung,174.45
2019-10-01 07:57:27 UTC,purchase,construction.tools.drill,total,77.1
2019-10-01 07:57:28 UTC,cart,electronics.smartphone,oppo,179.35
2019-10-01 07:57:31 UTC,purchase,electronics.smartphone,samsung,154.36
2019-10-01 07:57:31 UTC,purchase,auto.accessories.videoregister,sho-me,142.86
2019-10-01 07:57:34 UTC,purchase,electronics.smartphone,huawei,111.79
2019-10-01 07:57:35 UTC,cart,electronics.smartphone,samsung,154.36
2019-10-01 07:57:36 UTC,purchase,electronics.smartphone,xiaomi,308.63
2019-10-01 07:57:38 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 07:57:39 UTC,purchase,electronics.clocks,apple,453.27
2019-10-01 07:57:44 UTC,purchase,electronics.smartphone,apple,975.56
2019-10-01 07:57:45 UTC,purchase,electronics.smartphone,samsung,604.88
2019-10-01 07:57:46 UTC,purchase,electronics.smartphone,samsung,286.86
2019-10-01 07:57:47 UTC,purchase,appliances.iron,polti,171.18
2019-10-01 07:57:47 UTC,purchase,apparel.tshirt,jordan,45.02
2019-10-01 07:57:49 UTC,purchase,electronics.smartphone,samsung,286.35
2019-10-01 07:57:54 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 07:57:54 UTC,purchase,electronics.smartphone,xiaomi,360.07
2019-10-01 07:57:55 UTC,purchase,electronics.smartphone,samsung,254.26
2019-10-01 07:57:56 UTC,cart,electronics.smartphone,apple,587.53
2019-10-01 07:57:57 UTC,purchase,electronics.smartphone,xiaomi,185.7
2019-10-01 07:57:58 UTC,purchase,electronics.video.tv,lg,367.29
2019-10-01 07:58:00 UTC,cart,electronics.smartphone,samsung,130.73
2019-10-01 07:58:02 UTC,purchase,electronics.smartphone,samsung,133.81
2019-10-01 07:58:02 UTC,purchase,electronics.smartphone,samsung,241.18
2019-10-01 07:58:03 UTC,cart,electronics.smartphone,apple,1052.79
2019-10-01 07:58:05 UTC,cart,electronics.smartphone,apple,738.39
2019-10-01 07:58:08 UTC,cart,electronics.smartphone,apple,2056.68
2019-10-01 07:58:10 UTC,cart,electronics.smartphone,apple,1052.79
2019-10-01 07:58:12 UTC,cart,electronics.smartphone,apple,1415.48
2019-10-01 07:58:12 UTC,purchase,electronics.smartphone,apple,1415.48
2019-10-01 07:58:15 UTC,purchase,electronics.smartphone,samsung,254.26
2019-10-01 07:58:15 UTC,purchase,appliances.sewing_machine,janome,167.03
2019-10-01 07:58:20 UTC,purchase,electronics.smartphone,oppo,257.38
2019-10-01 07:58:22 UTC,cart,electronics.smartphone,apple,1917.66
2019-10-01 07:58:22 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 07:58:23 UTC,cart,electronics.smartphone,xiaomi,135.99
2019-10-01 07:58:25 UTC,purchase,electronics.smartphone,oppo,179.35
2019-10-01 07:58:27 UTC,purchase,electronics.audio.headphone,apple,161.93
2019-10-01 07:58:29 UTC,cart,auto.accessories.alarm,starline,157.53
2019-10-01 07:58:29 UTC,purchase,electronics.smartphone,apple,975.57
2019-10-01 07:58:30 UTC,purchase,electronics.audio.headphone,apple,161.93
2019-10-01 07:58:33 UTC,cart,electronics.smartphone,apple,377.09
2019-10-01 07:58:39 UTC,cart,electronics.audio.headphone,apple,161.93
2019-10-01 07:58:43 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 07:58:46 UTC,cart,electronics.smartphone,xiaomi,100.12
2019-10-01 07:58:50 UTC,purchase,electronics.audio.headphone,apple,161.93
2019-10-01 07:58:50 UTC,cart,electronics.smartphone,apple,746.22
2019-10-01 07:58:52 UTC,purchase,electronics.smartphone,apple,377.09
2019-10-01 07:58:54 UTC,purchase,electronics.smartphone,samsung,203.35
2019-10-01 07:58:55 UTC,cart,electronics.smartphone,apple,975.56
2019-10-01 07:58:55 UTC,cart,electronics.clocks,apple,453.27
2019-10-01 07:58:56 UTC,purchase,electronics.smartphone,samsung,241.18
2019-10-01 07:58:57 UTC,cart,electronics.smartphone,apple,1917.66
2019-10-01 07:58:58 UTC,purchase,appliances.environment.air_heater,oasis,37.81
2019-10-01 07:59:00 UTC,cart,electronics.smartphone,samsung,871.06
2019-10-01 07:59:00 UTC,purchase,electronics.smartphone,huawei,258.29
2019-10-01 07:59:04 UTC,cart,electronics.smartphone,samsung,174.45
2019-10-01 07:59:05 UTC,cart,electronics.smartphone,huawei,258.18
2019-10-01 07:59:05 UTC,cart,electronics.smartphone,huawei,257.2
2019-10-01 07:59:08 UTC,purchase,appliances.environment.vacuum,samsung,64.08
2019-10-01 07:59:10 UTC,purchase,electronics.smartphone,apple,738.39
2019-10-01 07:59:11 UTC,purchase,electronics.smartphone,huawei,357.8
2019-10-01 07:59:11 UTC,purchase,electronics.video.tv,artel,150.7
2019-10-01 07:59:12 UTC,purchase,electronics.smartphone,apple,587.53
2019-10-01 07:59:12 UTC,cart,electronics.smartphone,samsung,154.36
2019-10-01 07:59:13 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 07:59:17 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 07:59:20 UTC,purchase,appliances.kitchen.washer,artel,93.75
2019-10-01 07:59:21 UTC,purchase,electronics.smartphone,apple,514.76
2019-10-01 07:59:22 UTC,purchase,electronics.smartphone,samsung,1209.53
2019-10-01 07:59:22 UTC,purchase,appliances.environment.vacuum,bosch,105.28
2019-10-01 07:59:23 UTC,cart,electronics.smartphone,samsung,154.36
2019-10-01 07:59:23 UTC,purchase,electronics.video.tv,artel,150.7
2019-10-01 07:59:23 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 07:59:24 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 07:59:25 UTC,cart,electronics.audio.headphone,jbl,33.21
2019-10-01 07:59:26 UTC,purchase,electronics.smartphone,apple,1413.16
2019-10-01 07:59:26 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 07:59:26 UTC,cart,electronics.smartphone,apple,1052.79
2019-10-01 07:59:31 UTC,cart,electronics.smartphone,samsung,286.86
2019-10-01 07:59:31 UTC,cart,electronics.smartphone,huawei,258.18
2019-10-01 07:59:32 UTC,cart,electronics.smartphone,samsung,871.06
2019-10-01 07:59:33 UTC,purchase,electronics.smartphone,apple,1415.48
2019-10-01 07:59:36 UTC,purchase,electronics.smartphone,xiaomi,185.7
2019-10-01 07:59:37 UTC,cart,electronics.smartphone,samsung,254.26
2019-10-01 07:59:39 UTC,purchase,electronics.smartphone,samsung,154.36
2019-10-01 07:59:40 UTC,cart,electronics.smartphone,samsung,241.18
2019-10-01 07:59:42 UTC,cart,electronics.smartphone,huawei,278.54
2019-10-01 07:59:43 UTC,purchase,electronics.smartphone,samsung,130.73
2019-10-01 07:59:43 UTC,cart,electronics.smartphone,samsung,130.7
2019-10-01 07:59:43 UTC,cart,electronics.smartphone,samsung,174.45
2019-10-01 07:59:44 UTC,cart,electronics.smartphone,samsung,154.36
2019-10-01 07:59:45 UTC,cart,electronics.smartphone,xiaomi,197.43
2019-10-01 07:59:47 UTC,cart,appliances.personal.scales,xiaomi,45.28
2019-10-01 07:59:47 UTC,purchase,electronics.smartphone,apple,587.53
2019-10-01 07:59:47 UTC,purchase,appliances.sewing_machine,janome,167.03
2019-10-01 07:59:48 UTC,cart,electronics.smartphone,apple,975.56
2019-10-01 07:59:48 UTC,purchase,electronics.smartphone,apple,975.56
2019-10-01 07:59:49 UTC,purchase,electronics.smartphone,huawei,278.23
2019-10-01 07:59:51 UTC,purchase,electronics.smartphone,apple,1415.48
2019-10-01 07:59:51 UTC,cart,electronics.smartphone,samsung,241.18
2019-10-01 07:59:52 UTC,purchase,appliances.environment.vacuum,elenberg,33.44
2019-10-01 07:59:55 UTC,purchase,electronics.smartphone,huawei,278.54
2019-10-01 07:59:55 UTC,cart,electronics.smartphone,samsung,154.36
2019-10-01 07:59:57 UTC,cart,electronics.smartphone,oppo,153.04
2019-10-01 07:59:57 UTC,purchase,electronics.smartphone,samsung,254.26
2019-10-01 07:59:58 UTC,cart,appliances.personal.scales,xiaomi,45.28
2019-10-01 07:59:59 UTC,purchase,electronics.smartphone,samsung,130.7
2019-10-01 08:00:00 UTC,cart,electronics.smartphone,huawei,258.18
